LOCATION,TIME,BEEF,PIG,POULTRY,SHEEP,BEEF_co2,PIG_co2,POULTRY_co2,SHEEP_co2,total_meat_kt,total_co2_Mt
ARG,2010,2323.1261,321.7801,1464.4101,47.9654377615965,231.104584428,3.9611130310000005,14.453727686999999,1.905187187890613,4157.281737761597,251.42461233389062
ARG,2011,2253.1074,348.6631,1643.8901,51.0343720666311,224.13912415200002,4.292042760999999,16.225195287,2.0270852584865873,4296.694972066631,246.6834474584866
ARG,2012,2418.99787867077,355.2001,1749.1501,56.1013323370704,240.64190897016823,4.372513231000001,17.264111486999997,2.228344920428436,4579.449411007841,264.50687860859665
ARG,2013,2655.3121,426.2421,1711.1001,55.2150000112693,264.150447708,5.2470402510000005,16.888557987000002,2.1931398004476166,4847.86930001127,288.4791857464476
ARG,2014,2503.7561,438.752243554688,1777.8001,59.1132817855386,249.07365682800003,5.4010401181582095,17.546886986999997,2.3479795525215934,4779.421725340227,274.3695634856798
ARG,2015,2521.64261757813,476.638041980469,1921.4001,56.136133025719,250.85300759667237,5.8674142967795735,18.964218987,2.2297272037815588,4975.816892584317,277.9143680842335
ARG,2016,2441.0001,539.605329,1924.5001,50.0318299875607,242.83068994800004,6.6425415999899995,18.994815987,1.987264287105911,4955.137358987561,270.45531182209595
ARG,2017,2507.0001,585.453423,1914.399747566,48.353799271972,249.39636994800003,7.206931637130001,18.89512550847642,1.9206129070827278,5055.207069837972,277.4190400006892
ARG,2018,2549.0001,620.982875692308,1939.0001,48.853799271972,253.57452994800005,7.644299199772311,19.137930987,1.9404729070827278,5157.8368749642805,282.29723304185507
ARG,2019,2557.46694456628,642.26943929949,1956.41676666667,49.2039622511473,254.41681164545355,7.906336797776723,19.30983348700003,1.954381380615571,5205.357112783588,283.5873633108459
ARG,2020,2581.90932140413,675.694692686081,1976.83343333333,49.7718728544574,256.8483392932829,8.317801666965657,19.511345986999963,1.9769387897790478,5284.209320277999,286.65442573702757
ARG,2021,2587.83792425979,684.643094963141,1997.2501,50.3024077319382,257.43811670536394,8.427956498996268,19.712858487,1.9980116351125854,5320.033526954869,287.57694332647276
ARG,2022,2590.92508839854,694.359744862879,2017.66676666667,50.8357038610677,257.7452277938868,8.54756845926204,19.91437098700003,2.019194157361609,5353.787303789156,288.22636139751046
ARG,2023,2600.82461773411,705.301260031951,2038.08343333333,51.3338500204009,258.73003297218924,8.682258510993318,20.115883486999966,2.038980522810324,5395.543161119791,289.56715549299287
ARG,2024,2611.78460035878,715.339043583064,2058.5001,51.8650991841656,259.82033204369145,8.80582362650752,20.317395987,2.0600817395950575,5437.488843126011,291.003633396794
ARG,2025,2623.60696872979,725.579849599676,2078.91676666667,52.3804881697902,260.9964212492395,8.931887948572012,20.51890848700003,2.0805529901040667,5480.484073165926,292.52777067491564
ARG,2026,2635.95799834018,735.891968837946,2099.33343333333,52.869685615761,262.2251016748811,9.058830136395116,20.720420986999965,2.099983912658027,5524.053086127217,294.1043367109342
ARG,2027,2654.42164207682,746.113642659624,2119.7501,53.3700808230558,264.06186495380206,9.184658941139974,20.921933487000004,2.119859610291776,5573.6554655595,296.2883169922338
ARG,2028,2665.75386715342,756.483821138956,2140.16676666667,53.8937579019583,265.1891947044222,9.312315838220549,21.123445987000032,2.140660063865784,5616.298212861004,297.7656165935086
AUS,1990,0.0001,0.0001,425.0033192,366.4515979,9.948e-06,1.2310000000000002e-06,4.194782760504,14.555457468588001,791.4551171,18.750251408092
AUS,1991,686.147428,319.998084,436.5707216,379.2462194,68.25794613744,3.9391764140400003,4.308953022191999,15.063659834567998,1821.962453,91.56973540824
AUS,1992,656.4266225,340.3759,443.6803018,355.1842023,65.30132040630001,4.190027329,4.3791245787660005,14.107916515355999,1795.6670265999999,87.978388829422
AUS,1993,663.140945,340.374696,476.219907,349.8655441,65.9692612086,4.19001250776,4.70029048209,13.896659411652001,1829.6010921,88.756223610102
AUS,1994,652.496224,357.027197,494.9814564,374.26518772,64.91032436352,4.39500479507,4.885466974668001,14.865813256238399,1878.7700651199998,89.0566093894964
AUS,1995,656.122633,361.070623,495.1621608,309.05740078,65.27107953084,4.444779369130001,4.887250527096,12.2757599589816,1821.4128175800001,86.8788693860476
AUS,1996,713.345151,337.618273,508.7850776,305.8149306,70.96357562148,4.156080940630001,5.021708715912,12.146969043432,1865.5634322,92.288334321454
AUS,1997,761.7536663,350.253522,538.88699,314.72472528,75.779254723524,4.311620855819999,5.318814591299999,12.5008660881216,1965.61890358,97.9105562587656
AUS,1998,710.6942146,363.561794,583.85492,326.88636697,70.699860468408,4.47544568414,5.7626480604,12.983926496048399,1984.99729557,93.9218807089964
AUS,1999,754.0703707,365.968538,597.8525208,325.59389128,75.01492047723602,4.505072702780001,5.900804380295999,12.9325893616416,2043.48532078,98.35338692195361
AUS,2000,719.3778457,370.067511,640.5627262,353.24038412,71.563708090236,4.555531060410001,6.322354107594,14.030708057246398,2083.24846702,96.4723013154864
AUS,2001,674.7105553,376.459736,637.46509,326.6890177,67.120206041244,4.63421935016,6.2917804383,12.976087783044001,2015.324399,91.022293612748
AUS,2002,700.181406,399.369788,716.3840452,303.78872787,69.65404626888001,4.916242090280001,7.070710526123999,12.0664882709964,2119.72396707,93.70748715628041
AUS,2003,727.7153944,440.616433,700.3907208,271.01180731,72.393127434912,5.42398829023,6.912856414296001,10.7645889863532,2139.73435551,95.49456112579121
AUS,2004,815.5971833,453.583239,741.2013964,270.73406504,81.135607794684,5.583609672090001,7.315657782468,10.7535570633888,2281.11588374,104.7884323126308
AUS,2005,783.7826375,483.988532,781.7430692,274.98085786,77.9706967785,5.95789882892,7.7158040930039995,10.9222396741992,2324.49509656,102.5666393746232
AUS,2006,792.608861,474.445279,820.7383056,288.540657,78.84872949228001,5.840421384490001,8.100687076272,11.46083489604,2376.3331026,104.25067284908201
AUS,2007,722.100606,529.241309,826.4163548,299.1665579,71.83456828488,6.51496051379,8.156729421876,11.882895679787998,2376.9248277,98.389153900334
AUS,2008,711.3598358,528.288081,806.2794704,266.45755317,70.766076465384,6.5032262771100005,7.957978372848,10.5836940119124,2312.38494037,95.81097512725441
AUS,2009,728.77156318536,554.57557,829.9535388,255.41343944,72.49819510567963,6.8268252667,8.191641427956,10.1450218145568,2368.71411142536,97.66168361489242
AUS,2010,801.0446719819,572.745347,947.7311288,225.90670272515,79.68792396875942,7.05049522157,9.354106241255998,8.973014232242958,2547.42785050705,105.06553966382837
AUS,2011,749.7841649175,567.032428,1011.6344752,206.069693195,74.5885287259929,6.98016918868,9.984832270223999,8.1850882137054,2534.5207613125,99.7386183986023
AUS,2012,734.05576773412,603.019671,1049.383296,227.033731853,73.02386777419025,7.42317215001,10.35741313152,9.01777982920116,2613.49246658712,99.82223288492142
AUS,2013,788.81338676073,596.293248,1061.3045468,230.507308476,78.47115571495742,7.34036988288,10.475075876916,9.15575029266672,2676.9184900367304,105.44235176742013
AUS,2014,761.392703062,605.311787,1095.269757,217.6344376775,75.74334610060777,7.45138809797,10.81031250159,8.644439864550298,2679.6086847395,102.64948656471806
AUS,2015,701.528625911,671.964197,1143.1751486,254.167712726179,69.78806770562628,8.27187926507,11.283138716682,10.09554154948383,2770.8356842371795,99.4386272368621
AUS,2016,670.54471673757,664.65638,1227.71005,234.534133253,66.70578842105347,8.181920037800001,12.117498193499998,9.31569577280916,2797.44527999057,96.32090242516263
AUS,2017,653.7053215,689.9329,1210.445172,216.0001,65.03060538282,8.493073999,11.94709384764,8.579523971999999,2770.0834935000003,94.05029720146001
AUS,2018,669.2283215,695.733119259517,1242.21203041673,205.0001,66.57483342281999,8.564474698084656,12.260632740213124,8.142603972,2812.173571176247,95.54254483311777
AUS,2019,656.107985955469,716.815350911795,1276.31034995092,205.528035486768,65.26962244285006,8.823996969724197,12.59718315401558,8.163573569534424,2854.761722304952,94.85437613612426
AUS,2020,607.468937071675,737.202443765121,1276.34927891071,208.46549209719,60.43100985989023,9.07496208274864,12.597567382848705,8.280249346100387,2829.486151844696,90.38378867158796
AUS,2021,610.898290003444,745.556532102027,1296.66296659129,213.679322190092,60.772161889542616,9.177800910175952,12.798063480256031,8.487342677390455,2866.797110886853,91.23536895736505
AUS,2022,666.876631667724,753.06532729988,1314.83728783644,214.222707295907,66.34088731830519,9.270234179061523,12.977444030945662,8.508925933793426,2949.0019540999515,97.0974914621058
AUS,2023,694.246491935462,761.885261477224,1329.60961353176,215.084586249415,69.06364101773977,9.378807568784628,13.123246885558471,8.543159765826763,3000.825953193861,100.10885523790962
AUS,2024,695.325832290282,772.391271520889,1346.03165366468,215.950191678572,69.17101379623728,9.508136552422144,13.285332421670391,8.57754161347288,3029.698949154423,100.54202438380268
AUS,2025,696.047883118339,783.455135084475,1361.95167950103,218.046072070298,69.24284341261236,9.64433271288989,13.442463076675166,8.660789982632238,3059.500769774142,100.99042918480966
AUS,2026,697.087590261769,795.347205217486,1377.20338656889,219.952053215795,69.34627347924079,9.790724096227255,13.592997425434945,8.736495553731377,3089.59023526394,101.46649055463436
AUS,2027,698.966285482019,806.07960530449,1392.98250412521,221.942978919407,69.53316607975124,9.922839941298273,13.748737315715822,8.815575122678847,3119.971373831126,102.0203184594442
AUS,2028,691.865214476647,817.839713022222,1409.26022481908,224.902047380295,68.82675153613684,10.067606867303553,13.909398418964319,8.933109321945317,3143.867199698244,101.73686614435002
BRA,1990,4441.97826074774,1062.5001,2118.73206423054,114.398100776767,441.88799737918515,13.079376231000001,20.911885473955426,4.543892562853185,7737.608525755048,480.42315164699374
BRA,1991,4480.0572225046,1111.6001,2380.60521314869,115.839098885826,445.6760924947576,13.683797231000003,23.496573453777568,4.601129007745008,8088.101634539116,487.45759218728017
BRA,1992,4526.88540245814,1148.8001,2572.76708756218,117.003097398376,450.3345598365358,14.141729231,25.393211154238717,4.647363028663494,8365.455687418696,494.516863250438
BRA,1993,4663.66360995149,1207.3001,2708.90809129009,122.806096745825,463.9412559179742,14.861864231,26.736922861033186,4.877858162744169,8702.677897987403,510.4179011727516
BRA,1994,5297.50698453869,1268.0001,3007.80012319813,120.300102202392,526.9959948219089,15.609081231000001,29.686987215965544,4.77832005947901,9693.607309939212,577.0703833283535
BRA,1995,5996.05138695121,1404.1001,3711.85301695595,129.149104161358,596.4871919739064,17.284472231000002,36.63598927735522,5.129802417289139,11241.153608068516,655.5374558995508
BRA,1996,6224.34577965007,1545.3001,3578.25312886963,103.502098275518,619.197918159589,19.022644230999997,35.317358381943244,4.111103343503574,11451.401106795218,677.6490241160358
BRA,1997,5903.09695829618,1459.943068,3917.06014925,106.761101706123,587.240085411304,17.971899167080004,38.6613836730975,4.240550959767205,11386.861277252303,648.1139192112487
BRA,1998,5689.55900653197,1572.929338,4338.277515875,108.742096955127,565.9973299698005,19.362760150779998,42.818799081686244,4.319236091057644,11709.507957362097,632.4981252933244
BRA,1999,6142.7531752446,1600.715087,4860.6517958125,114.288100146859,611.0810858733328,19.70480272097,47.97463322466936,4.53952333783324,12718.408158203958,683.3000451568053
BRA,2000,6301.65550059426,2411.058462,5176.02319809375,109.310103105551,626.888689199117,29.68012966722,51.087348965185306,4.341797295352485,13998.04726379356,711.997965126875
BRA,2001,6326.60190455557,2498.140687,5059.20358521875,104.733099191619,629.3703574651881,30.75211185697,49.93433938610906,4.159998699891107,13988.679275965938,714.2168074081584
BRA,2002,6591.22569875731,2419.179983,5535.40905809375,101.598093250005,655.6951325123772,29.78010559073,54.63448740338531,4.035476263890199,14647.412833101065,744.1452017703828
BRA,2003,7712.85051270192,2234.046193,5907.97402596875,100.595102496615,767.274369003587,27.50110863583,58.311703636311556,3.995637471165548,15955.465834167284,857.0828187468941
BRA,2004,7275.65659865174,2142.913057,6304.6137260625,108.379103929091,723.7823184338752,26.379259731670004,62.22653747623688,4.304818008063495,15831.562485643331,816.6929336498456
BRA,2005,7903.00757216566,2123.527336,5166.99581740625,110.097102542578,786.1911932790399,26.140621506160002,50.99824871779969,4.373056912991198,15303.62782811449,867.7031204159907
BRA,2006,8623.85633704416,2452.497716,5615.4124971875,113.472102209164,857.9012284091532,30.19024688396,55.424121347240614,4.507111899747994,16805.238652440825,948.0227085401018
BRA,2007,8354.4406311024,2436.800811,5959.5524751875,114.538102766669,831.0997539820668,29.997017983410004,58.82078293010062,4.549453441892092,16865.33202005657,924.4670083374696
BRA,2008,7403.43939549919,2547.631228,6876.862184125,116.222101694143,736.4941510642594,31.361340416680004,67.87462975731374,4.61634187929136,16944.154909318335,840.3464631175445
BRA,2009,7111.0047373176,2648.022002,6653.0416295625,115.36709609831,707.4027512683549,32.59715084462,65.66552088378187,4.5823810570248735,16527.43546497841,810.2478040537817
BRA,2010,7360.10280366102,2762.814866,8676.87901,117.664100512567,732.1830269081983,34.01025100046,85.64079582869999,4.673618072359162,18917.460780173587,856.5076918097175
BRA,2011,7309.02885878898,2949.96455,9090.357551,118.276102157479,727.1021908723278,36.3140636105,89.72182902837,4.6979267776950655,19467.62706194646,857.8360102888928
BRA,2012,7448.0380994657,2981.469512,9021.1375831259,120.769098108804,740.930830134848,36.70188969272,89.03862794545263,4.796948576881695,19571.414292700403,871.4682963499023
BRA,2013,7973.91785822854,2971.84969407,8980.6040697851,124.657101207902,793.2453485365752,36.5834697340017,88.63856216877895,4.9513800599778675,20051.028723291543,923.4187604993336
BRA,2014,7543.168885,3200.511106,9156.367921,126.1129189624,750.3944406798,39.39829171486,90.37335138027,5.009205141186528,20026.160830962403,885.1752889161165
BRA,2015,7293.165202,3194.754063,9519.514572,129.137110193896,725.52407429496,39.32742251553,93.95760882564,5.129326016901549,20136.570947193897,863.9384316530316
BRA,2016,7478.026114,3092.897942,9445.032615,128.996103247332,743.9140378207201,38.07357366602,93.22247191004999,5.123725220984027,20144.952774247333,880.3338086177741
BRA,2017,7533.491042,3237.151714,9660.952775,131.128109415698,749.4316888581601,39.849337599340004,95.35360388925,5.208408505991525,20562.723640415697,889.8430388527416
BRA,2018,7372.09454,3334.644111,9539.782139,133.70010324375,733.3759648392,41.04946900641,94.15764971193,5.31056810084175,20380.220893243753,873.8936516583819
BRA,2019,7461.38656563887,3341.42742038242,9717.09154717516,132.699027499121,742.2587355497549,41.1329715449076,95.90769357061883,5.270805372265086,20652.60456069557,884.5702060375463
BRA,2020,7574.48150334846,3380.16397796025,9900.34335327472,133.270239171848,753.5094199531048,41.60981856869068,97.71638889682148,5.293493899905802,20988.259073755282,898.1291213185228
BRA,2021,7598.71551420167,3454.05905131346,9932.72135029487,133.841450844576,755.9202193527822,42.51946692166869,98.03595972741037,5.316182427546559,21119.337366654578,901.7918284294078
BRA,2022,7629.05001200518,3532.25218426152,9835.98514280198,134.412662517303,758.9378951942754,43.48202438825931,97.08117335945553,5.338870955187275,21131.70000158598,904.8399638971775
BRA,2023,7650.59225895358,3576.96090368985,9897.09309146259,134.98387419003,761.0809179207023,44.032388724422056,97.68430881273575,5.3615594828279916,21259.630128296052,908.159174940688
BRA,2024,7664.9145081141,3609.92306979782,9945.630169706,135.555085862757,762.5056952671907,44.43815298921117,98.16336977499823,5.384248010468708,21356.022833480678,910.4914660418689
BRA,2025,7686.76493630905,3646.81065344692,9991.89312740718,136.126297535485,764.6793758640245,44.89223914393158,98.61998516750886,5.4069365381094645,21461.595014698636,913.5985367135743
BRA,2026,7717.29852608196,3683.43126240949,10037.0863139562,136.697509208212,767.7168573746335,45.343038840260824,99.0660419187477,5.429625065750181,21574.51361165586,917.5555631993923
BRA,2027,7746.48550625453,3710.3204720028,10084.2871833137,137.268720880939,770.6203781622007,45.674045010354476,99.53191449930621,5.452313593390897,21678.36188245197,921.2786512652523
BRA,2028,7774.01272016174,3734.37982066766,10176.7730808549,137.839932553667,773.3587854016899,45.9702155924189,100.44475030803785,5.475002121031654,21823.005554237967,925.2487534231784
BRICS,1990,8286.88231348212,24175.6363457275,3066.13205812703,1950.76408283243,824.3790525452013,297.60208341590555,30.262723413713786,77.48434937010411,37479.414800169085,1229.7282087449246
BRICS,1991,8559.0640584421,25894.1609520508,7356.86137007008,2073.79202552157,851.4556925338202,318.7571213197454,72.61222172259168,82.37101925371677,43883.87840608455,1325.196054829874
BRICS,1992,13340.8792764816,27947.4336144043,9612.05101889763,2511.32903599701,1327.1506704243898,344.03290779331695,94.87094355651959,99.74998930980124,53411.69294578054,1865.8045110840278
BRICS,1993,13600.1368697171,32943.9006660781,11042.0689111753,2654.92821625266,1352.9416157994572,405.53941719942145,108.9852201533002,105.45374874955566,60241.03466322316,1972.9200019017344
BRICS,1994,14441.2739943043,35379.9628916604,12549.7819156786,2739.12407168482,1436.617936953392,435.52734319633953,123.86634750774778,108.79800812732105,65110.14287332811,2104.809635784801
BRICS,1995,15396.1291974981,36095.710775747,15123.6389559208,2976.1681426135,1531.606932567111,444.3381996494456,149.27031649493827,118.21339862460822,69591.6470717794,2243.428847336103
BRICS,1996,15529.2678265251,35819.7173032869,14789.2473771676,2981.86494588294,1544.8515633827171,440.9407200034618,145.9698716126442,118.43967565047036,69120.09745286255,2250.2018306492932
BRICS,1997,16056.5768000931,40071.8906470956,16812.7390877941,3290.5780360323,1597.3082600732616,493.2849738657469,165.94173479652775,130.70175959120297,76231.7845710151,2387.236728326739
BRICS,1998,15995.8631959851,43039.2130141475,18086.8052659249,3492.45101931841,1591.268470736598,529.8127122041558,178.51676797467874,138.72015448732725,80614.3324953759,2438.31810540276
BRICS,1999,16398.4331771977,43056.026036707,18730.1799240279,3648.37579003944,1631.3161324676273,530.0196805118633,184.86687585015537,144.91348638036655,81833.01492797204,2491.1161752100124
BRICS,2000,16002.7326692924,44467.5968187808,20682.3830618855,3756.79820342294,1591.9518459412081,547.3961168391918,204.13512082080985,149.22002463995915,84909.51075338163,2492.703108241169
BRICS,2001,16358.8483937943,45403.9194965823,21083.646932286,3781.40342094455,1627.378238214657,558.9222490029282,208.09559522166282,150.19734387991753,86627.81824360715,2544.5934263191657
BRICS,2002,16879.8756569864,46353.4546629473,22131.6414297656,3908.64507493262,1679.2100303570073,570.6110269008813,218.4393009117865,155.25138237632365,89273.61682463191,2623.511740545999
BRICS,2003,18149.8164150304,47139.1233006279,23129.9459869062,4134.67785667923,1805.5437369672243,580.2826078307295,228.2925668907642,164.229404467299,92553.56355924373,2778.348316156017
BRICS,2004,17870.4413978461,47896.0935114072,23499.2846974609,4427.33025316542,1777.7515102577304,589.6009111254227,231.93793996393904,175.85355765573047,93693.14985987962,2775.143919002823
BRICS,2005,18652.3581535993,50190.311898083,23853.4953635488,4640.63293263047,1855.5365891200584,617.8427394654018,235.43399923822662,184.32594008408228,97336.79834786158,2893.139267907769
BRICS,2006,19365.2311581496,51784.6623895967,25110.6155074023,4823.13646585565,1926.4531956127223,637.4691940159354,247.84177505806068,191.57498042378643,101083.64552100425,3003.3391451105044
BRICS,2007,19589.2799473837,48609.3106698604,27391.9753361504,5095.75841207526,1948.7415691657307,598.3806143459816,270.3587965678044,202.40352412762934,100686.32436546976,3019.8845042071457
BRICS,2008,19011.1941658351,52976.5923344883,30658.4170465234,5085.34347326836,1891.2335956172758,652.141851637551,302.5985762491859,201.98984275821925,107731.54702011513,3047.963866262232
BRICS,2009,18694.064863057,55692.8271824473,30357.8547615924,5105.78922247429,1859.6855725769105,685.5787026159263,299.632026496917,202.80194791667878,109850.536029571,3047.698249606433
BRICS,2010,18855.262864411,58061.6409470694,32907.2067821123,5282.71271045788,1875.7215497516065,714.7388000584243,324.7941309394484,209.829348859387,115106.82330405057,3125.0838296088664
BRICS,2011,18331.776538832,58690.0652458574,34174.5014666203,5242.63493081862,1823.6451300830076,722.4747031765046,337.3023294755423,208.2374594521156,116438.97818212832,3091.65962218717
BRICS,2012,18559.3582093954,61747.7893583106,35871.3022839404,5363.95734712443,1846.2849546706543,760.1152870008035,354.0497535424917,213.05638582778238,121542.40719877083,3173.506381041732
BRICS,2013,18721.075146897,63815.8857144905,36616.507762373,5580.89824921123,1862.3725556133138,785.573553145378,361.4049316146215,221.67327845867004,124734.36687297173,3231.0243188319837
BRICS,2014,18104.7960350901,65813.9080153229,36330.0889379629,5816.59598644708,1801.0651095707633,810.169207668625,358.5779778176938,231.035192581678,126065.38897482298,3200.8474876387604
BRICS,2015,18162.4107522305,64681.5408526645,36939.9771188926,5863.0893651827,1806.79662163189,796.2297678963,364.59757416347,232.88190958505683,125647.0180889703,3200.5058732767166
BRICS,2016,18490.7834561091,63489.0353072059,38358.6522982109,6065.74087893813,1839.4631382137334,781.5500246317047,378.59989818334157,240.9312277114225,126404.21194046404,3240.544288740203
BRICS,2017,18651.7848462715,63370.5831413169,38733.0910944863,6167.38407584451,1855.479556507089,780.0918784696111,382.29560910257976,244.96849549254395,126922.84315791921,3262.8355395718236
BRICS,2018,19206.1947490299,62733.5939980063,39162.0763155158,6292.79239917947,1910.6322536334944,772.2505421154576,386.52969323414095,249.94971409540855,127394.65746173145,3319.3622030785014
BRICS,2019,19372.0106975912,60853.4725170137,40541.7179501205,6386.50415337548,1927.1276241963726,749.1062466844387,400.1467561676893,253.67194497207407,127153.7053181009,3330.052572020574
BRICS,2020,19631.8706800796,63508.6023787351,41093.4831503608,6493.41930360139,1952.9784952543187,781.7908952822291,405.5926786940611,257.9186147390472,130727.3755127769,3398.280683969656
BRICS,2021,19780.5874384993,64211.1356531728,41549.2006797788,6577.66465543085,1967.7728383819106,790.4390798905572,410.0906107094167,261.2648401137134,132118.58842688176,3429.5673690955978
BRICS,2022,19944.1642083189,64730.0752737998,41880.7459659744,6667.72116974621,1984.0454554435644,796.8272266204756,413.36296268416726,264.84188486231943,133222.7066178393,3459.0775296105267
BRICS,2023,20119.2599558832,65212.8165261289,42372.8041075052,6755.1336127807,2001.463980411261,802.7697714366468,418.2195765410763,268.3139070996494,134460.014202298,3490.7672354886336
BRICS,2024,20245.8288544756,65677.1254475102,42860.1883160825,6843.02828850422,2014.0550544432328,808.4854142588506,423.0300586797342,271.8050836193876,135626.17090657252,3517.3756110012055
BRICS,2025,20383.5092551088,66152.8919828865,43357.5612914275,6931.98934949572,2027.7515006982233,814.342100309333,427.93912994638936,275.33861696197,136825.9518789185,3545.371347915915
BRICS,2026,20545.3529797802,66632.0499042911,43846.9145964877,7020.47393739048,2043.8517144285345,820.2405343218234,432.7690470673336,278.8532247931499,138044.79141794948,3575.714520610841
BRICS,2027,20699.6180731635,67088.1228381291,44344.0297955428,7106.9669196248,2059.198005918305,825.8547921373693,437.6755740820075,282.288726047497,139238.7376264602,3605.017098185179
BRICS,2028,20836.3765663249,67548.1342351096,44890.4916903251,7194.99207646111,2072.802740818001,831.5175324341991,443.06915298350873,285.78508527703525,140469.99456822072,3633.174511512744
CAN,1990,983.6801,727.2551,764.269755,22.9601,97.85649634800001,8.952510281,7.54334248185,0.9119751720000001,2498.165055,115.26432428285001
CAN,1991,974.3601,728.2071,773.10772,24.3301,96.929342748,8.964229401,7.6305731963999985,0.966391572,2500.00502,114.4905369174
CAN,1992,960.8501,808.4601,783.330925,23.8801,95.585367948,9.952143831,7.731476229749999,0.948517572,2576.521225,114.21750558075
CAN,1993,930.0501,796.0181,812.229835,24.5201,92.52138394800001,9.798982811,8.016708471449999,0.973938372,2562.8181350000004,111.31101360245002
CAN,1994,957.6001,827.6321,873.856775,23.8301,95.262057948,10.188151151,8.62496636925,0.946531572,2682.919075,115.02170704025
CAN,1995,971.1201,818.6041,872.417675,23.7501,96.607027548,10.077016471,8.610762452249999,0.943353972,2685.8919750000005,116.23816044325
CAN,1996,969.9301,773.3741,874.62287,22.3301,96.48864634800002,9.520235171000001,8.6325277269,0.8869515720000001,2640.2571700000003,115.52836081790001
CAN,1997,981.7701,763.9601,899.539755,22.1301,97.666489548,9.404348831000002,8.87845738185,0.879007572,2667.4000549999996,116.82830333285001
CAN,1998,1002.7001,869.6791,928.17454,25.0101,99.74860594800002,10.705749721,9.161082709799999,0.993401172,2825.56384,120.60883955080003
CAN,1999,1030.2801,919.5331,977.779005,26.0601,102.492264348,11.319452461000001,9.650678779349999,1.035107172,2953.652305,124.49750276035
CAN,2000,1022.9901,885.3821,1032.59314,28.9501,101.767055148,10.899053651000001,10.1916942918,1.149897972,2969.9154399999998,124.00770106280001
CAN,2001,992.5601,902.8571,1084.031335,32.0901,98.73987874800001,11.114170901,10.699389276449999,1.274618772,3011.5386349999994,121.82805769744999
CAN,2002,998.3701,877.4621,1105.84728,32.3701,99.317857548,10.801558451000002,10.914712653599999,1.285740372,3014.04958,122.31986902460001
CAN,2003,1064.0901,799.7661,1121.28138,34.2001,105.855683148,9.845120691000002,11.067047220599997,1.3584279719999999,3019.3376799999996,128.1262790316
CAN,2004,1032.2201,856.7961,1140.872165,35.3201,102.685255548,10.547159991000001,11.26040826855,1.4029143719999997,3065.2084649999997,125.89573817955
CAN,2005,1010.61255986661,748.3441,1158.232195,36.0301,100.53573745553037,9.212115871,11.43175176465,1.431115572,2953.21895486661,122.61072066318036
CAN,2006,1009.172503475,769.2741,1180.52081,39.5201,100.39248064569301,9.469764171000001,11.6517403947,1.569738372,2998.487513475,123.08372358339302
CAN,2007,1041.812686635,831.4881,1197.879495,40.1401,103.63952606644982,10.235618511,11.823070615649998,1.594364772,3111.320381635,127.29257996509982
CAN,2008,1022.67438948,799.2891,1215.375935,38.8501,101.7356482654704,9.839248821,11.99576047845,1.543125972,3076.1895244800003,125.1137835369204
CAN,2009,985.0901,799.5961,1214.819895,38.8601,97.996763148,9.843027991000001,11.99027236365,1.5435231720000002,3038.366195,121.37358667465
CAN,2010,990.5301,756.5151,1216.15656543312,36.9801,98.537934348,9.312700881000001,12.003465300824894,1.4688495719999999,3000.1818654331205,121.32295010182489
CAN,2011,977.1601,741.3029,1190.31547622684,36.5301,97.207886748,9.125438699,11.74841375035891,1.450975572,2945.30857622684,119.53271476935892
CAN,2012,998.3901,780.58155,1193.10502314999,33.5901,99.31984714800001,9.608958880500001,11.775946578490402,1.334198772,3005.6667731499897,122.0389513789904
CAN,2013,999.0201,738.78085,1217.45099666974,35.1701,99.382519548,9.0943922635,12.016241337130333,1.396956372,2990.4220466697398,121.89010952063035
CAN,2014,977.0601,735.8281,1262.94480000215,37.3101,97.197938748,9.058043910999999,12.46526517602122,1.481957172,3013.14310000215,120.20320500702121
CAN,2015,907.5101,831.1061,1332.8651,37.4201,90.279104748,10.230916091,13.155378536999999,1.4863263719999997,3108.9013999999997,115.15172574799999
CAN,2016,935.9235728,755.932364921424,1372.14348710583,38.3701,93.10567702214401,9.30552741218273,13.54305621773454,1.5240603719999999,3102.3695248272543,117.47832102406127
CAN,2017,945.601890101885,751.529835078576,1396.46692993483,40.3201,94.06847602733552,9.25133226981727,13.783128598456772,1.6015143719999998,3133.918755115291,118.70445126760956
CAN,2018,948.452888536042,760.143680089755,1416.85883805657,39.9160265031463,94.35209335156546,9.357368701904885,13.984396731618345,1.585464572704971,3165.371433185513,119.27932335779366
CAN,2019,939.740082381484,752.316355711242,1432.33911713021,37.7007797329975,93.48534339531004,9.26101433880539,14.137187086075171,1.4974749709946606,3162.0963349559333,118.38101979118527
CAN,2020,933.074759647204,765.363561588038,1449.50544818068,39.7075117814442,92.82227708970386,9.421625443148749,14.306618773543313,1.5771823679589634,3187.6512811973666,118.12770367435489
CAN,2021,935.045139036451,767.751382541176,1466.95656681501,39.7241193465874,93.01829043134614,9.451019519081878,14.478861314464147,1.5778420204464514,3209.477207739225,118.52601328533864
CAN,2022,930.252329735114,769.656639927545,1478.98959520004,40.1841776120929,92.54150176204914,9.47447323750808,14.597627304624394,1.59611553475233,3219.0827424747918,118.20971783893394
CAN,2023,932.044964185651,775.589424625686,1502.68082088544,40.3989052243408,92.71983303718856,9.547505817142195,14.831459702139291,1.6046445155108167,3250.714114921118,118.70344307198087
